Cluster	ID	Description	A	B	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio	gene_symbol
NCoR1_CpG	mmu05323	Rheumatoid arthritis	32	1273	87/8890	1.45207020132349e-07	1.60330176549303e-06	9.25846589543905e-07	12477/21934/16414/20296/20304/20302/11975/14281/12524/12519/11984/14960/100504404/16994/22339/16175/16176/24088/12977/21898/16476/16193/21871/14254/21803/16408/11966/16168/15894/16173/83430/338375	32	0.0251374705420267	Ctla4/Tnfrsf11a/Itgb2/Ccl2/Ccl5/Ccl3/Atp6v0a1/Fos/Cd86/Cd80/Atp6v0c/H2-Aa/H2-Ea-ps/Ltb/Vegfa/Il1a/Il1b/Tlr2/Csf1/Tlr4/Jun/Il6/Atp6v0a2/Flt1/Tgfb1/Itgal/Atp6v1b2/Il15/Icam1/Il18/Il23a/Atp6v1g3/
NCoR1_CpG	mmu05169	Epstein-Barr virus infection	63	1273	231/8890	1.45754705953912e-07	1.60330176549303e-06	9.25846589543905e-07	23797/22033/21929/11783/17246/56480/26420/20848/53859/26399/18035/19179/22031/23882/20963/18708/67089/19645/27401/15205/15976/26416/14960/100504404/18037/12445/14102/12495/12675/12505/12125/21939/24088/18033/17096/16476/16451/18710/12399/242705/12571/16193/19664/15945/246727/20602/12122/12444/12576/19698/16408/54123/12443/15894/12500/17999/74769/18707/17873/20846/16150/20847/26419	63	0.0494893951296151	Akt3/Traf5/Tnfaip3/Apaf1/Mdm2/Tbk1/Mapk9/Stat3/Map3k14/Map2k6/Nfkbia/Psmc1/Traf3/Gadd45g/Syk/Pik3r1/Psmc6/Rb1/Skp2/Hes1/Ifnar2/Mapk14/H2-Aa/H2-Ea-ps/Nfkbie/Ccnd3/Fas/Entpd1/Chuk/Cd44/Bcl2l11/Cd40/Tlr2/Nfkb1/Lyn/Jun/Jak1/Pik3r3/Runx3/E2f2/Cdk6/Il6/Rbpj/Cxcl10/Oas3/Ncor2/Bid/Ccnd2/Cdkn1b/Relb/Itgal/Irf7/Ccnd1/Icam1/Cd3d/Nedd4/Pik3cb/Pik3cd/Gadd45b/Stat1/Ikbkb/Stat2/Mapk8/
NCoR1_CpG	mmu04666	Fc gamma R-mediated phagocytosis	33	1273	92/8890	1.85326052803831e-07	1.97063369481407e-06	1.13796699090072e-06	76709/16331/74117/19264/18783/14130/246256/23797/17118/16886/66713/20963/18708/18753/13196/22324/18754/22325/227753/57257/17096/18710/242687/12540/56378/17969/14389/18751/26417/13430/74769/18707/67916	33	0.025923016496465	Arpc2/Inpp5d/Actr3/Ptprc/Pla2g4a/Fcgr2b/Fcgr4/Akt3/Marcks/Limk2/Actr2/Syk/Pik3r1/Prkcd/Asap1/Vav1/Prkce/Vav2/Gsn/Vav3/Lyn/Pik3r3/Wasf2/Cdc42/Arpc3/Ncf1/Gab2/Prkcb/Mapk3/Dnm2/Pik3cb/Pik3cd/Plpp3/
NCoR1_CpG	mmu04064	NF-kappa B signaling pathway	36	1273	105/8890	1.92389009997731e-07	1.97974497384762e-06	1.14322841255018e-06	12633/21934/19225/11545/22033/21929/20303/217069/53859/18035/22031/23882/20963/18792/16994/225471/240354/12675/18761/22029/16176/21939/18033/12042/17096/21898/108723/111173/21937/19698/18751/74256/15894/117149/17873/16150	36	0.02827965435978	Cflar/Tnfrsf11a/Ptgs2/Parp1/Traf5/Tnfaip3/Ccl4/Trim25/Map3k14/Nfkbia/Traf3/Gadd45g/Syk/Plau/Ltb/Ticam2/Malt1/Chuk/Prkcq/Traf1/Il1b/Cd40/Nfkb1/Bcl10/Lyn/Tlr4/Card11/Erc1/Tnfrsf1a/Relb/Prkcb/Cyld/Icam1/Tirap/Gadd45b/Ikbkb/
NCoR1_CpG	mmu05145	Toxoplasmosis	37	1273	110/8890	2.27309411156074e-07	2.26599069246212e-06	1.30852457079977e-06	16153/23797/15979/16773/16160/26420/16145/54396/320207/20848/26399/30955/18035/12265/18607/26416/14960/100504404/12015/12675/16403/21939/16159/24088/14679/18033/21898/16451/11689/21937/21803/26417/14678/16452/20846/16150/26419	37	0.0290652003142184	Il10/Akt3/Ifngr1/Lama2/Il12b/Mapk9/Igtp/Irgm2/Pik3r5/Stat3/Map2k6/Pik3cg/Nfkbia/Ciita/Pdpk1/Mapk14/H2-Aa/H2-Ea-ps/Bad/Chuk/Itga6/Cd40/Il12a/Tlr2/Gnai3/Nfkb1/Tlr4/Jak1/Alox5/Tnfrsf1a/Tgfb1/Mapk3/Gnai2/Jak2/Stat1/Ikbkb/Mapk8/
NCoR1_CpG	mmu04919	Thyroid hormone signaling pathway	39	1273	120/8890	3.00623972384608e-07	2.90463913478476e-06	1.67732007453336e-06	17978/11931/23797/17246/53313/19014/21833/72469/17977/56421/18708/210789/69790/18607/12015/74055/18128/16410/20779/17979/56458/18129/18710/76199/11938/11461/18751/26417/12443/11933/74769/12387/26896/20525/18707/20846/21834/15251/328572	39	0.0306362922230951	Ncoa2/Atp1b1/Akt3/Mdm2/Atp2a3/Med1/Thra/Plcd3/Ncoa1/Pfkp/Pik3r1/Tbc1d4/Med30/Pdpk1/Bad/Plce1/Notch1/Itgav/Src/Ncoa3/Foxo1/Notch2/Pik3r3/Med13l/Atp2a2/Actb/Prkcb/Mapk3/Ccnd1/Atp1b3/Pik3cb/Ctnnb1/Med14/Slc2a1/Pik3cd/Stat1/Thrb/Hif1a/Ep300/
NCoR1_CpG	mmu05133	Pertussis	29	1273	77/8890	3.09585362328157e-07	2.90463913478476e-06	1.67732007453336e-06	16153/16414/16160/26420/216799/14281/12313/80796/16402/26416/225471/15139/16175/16176/16159/14679/18033/21898/16476/12260/12262/16193/26417/16409/15900/117149/14678/83430/26419	29	0.0227808326787117	Il10/Itgb2/Il12b/Mapk9/Nlrp3/Fos/Calm1/Calm4/Itga5/Mapk14/Ticam2/Hc/Il1a/Il1b/Il12a/Gnai3/Nfkb1/Tlr4/Jun/C1qb/C1qc/Il6/Mapk3/Itgam/Irf8/Tirap/Gnai2/Il23a/Mapk8/
NCoR1_CpG	mmu04530	Tight junction	49	1273	167/8890	3.38024997658847e-07	3.08085640723349e-06	1.77907893504656e-06	76709/74117/16456/26408/18016/66713/26420/19052/192786/77579/26401/12289/71978/17886/12737/67374/21844/12394/22350/17356/67938/18754/19877/83814/93737/21873/20779/18417/76089/108097/16476/12540/56378/231830/11461/53857/70497/13043/12443/17274/235442/68178/17999/109711/15163/17698/18759/16800/26419	49	0.0384917517674784	Arpc2/Actr3/F11r/Map3k5/Nf2/Actr2/Mapk9/Ppp2ca/Rapgef6/Myh10/Map3k1/Cacna1d/Ppp2r2a/Myh9/Cldn1/Jam2/Tiam1/Runx1/Ezr/Afdn/Myl12b/Prkce/Rock1/Nedd4l/Pard6g/Tjp2/Src/Cldn11/Rapgef2/Prkab2/Jun/Cdc42/Arpc3/Micall2/Actb/Tuba8/Arhgap17/Cttn/Ccnd1/Rab8a/Rab8b/Cgnl1/Nedd4/Actn1/Hcls1/Msn/Prkci/Arhgef2/Mapk8/
NCoR1_CpG	mmu04010	MAPK signaling pathway	74	1273	294/8890	4.11576609028744e-07	3.64702606333804e-06	2.1060206602348e-06	26921/17164/18783/14103/23797/63953/26408/17347/67603/215449/26420/53859/26406/26399/14784/17187/14281/23882/17260/218397/26401/12289/19057/15370/16180/19252/26416/13163/22339/13640/225028/26410/14164/18018/14102/12675/240672/12298/16175/16176/58231/76089/54635/12977/18033/19055/16476/17346/20111/12540/15234/16590/16542/14254/17295/21937/19698/21803/233046/66922/18751/26417/319520/12286/114713/17532/192176/235584/26407/17873/16150/14177/81905/26419	74	0.0581304006284368	Map4k4/Mapkapk2/Pla2g4a/Fasl/Akt3/Dusp10/Map3k5/Mknk2/Dusp6/Rap1b/Mapk9/Map3k14/Map3k3/Map2k6/Grb2/Max/Fos/Gadd45g/Mef2c/Rasa1/Map3k1/Cacna1d/Ppp3cc/Nr4a1/Il1rap/Dusp1/Mapk14/Daxx/Vegfa/Efna5/Map4k3/Map3k8/Fgf1/Nfatc1/Fas/Chuk/Dusp5/Cacnb4/Il1a/Il1b/Stk4/Rapgef2/Pdgfc/Csf1/Nfkb1/Ppp3ca/Jun/Mknk1/Rps6ka1/Cdc42/Hgf/Kit/Kdr/Flt1/Met/Tnfrsf1a/Relb/Tgfb1/Rasgrp4/Rras2/Prkcb/Mapk3/Dusp4/Cacna1a/Rasa2/Mras/Flna/Dusp7/Map3k4/Gadd45b/Ikbkb/Fgf6/Cacng8/Mapk8/
NCoR1_CpG	mmu04664	Fc epsilon RI signaling pathway	26	1273	66/8890	4.52545118079763e-07	3.9016727747958e-06	2.25306957792201e-06	16331/18783/14127/23797/14360/16822/26420/26399/14784/20963/18708/18607/26416/22324/22325/57257/17096/18710/11690/11689/14389/26417/74769/18707/16191/26419	26	0.0204241948153967	Inpp5d/Pla2g4a/Fcer1g/Akt3/Fyn/Lcp2/Mapk9/Map2k6/Grb2/Syk/Pik3r1/Pdpk1/Mapk14/Vav1/Vav2/Vav3/Lyn/Pik3r3/Alox5ap/Alox5/Gab2/Mapk3/Pik3cb/Pik3cd/Il5/Mapk8/
NCoR1_CpG	mmu04068	FoxO signaling pathway	41	1273	131/8890	4.71463871961967e-07	3.95781513568072e-06	2.28548968402615e-06	170755/16153/14103/23797/20393/17246/26420/20848/14784/23882/26556/18708/27401/67731/27373/18607/26416/19211/12675/12125/58231/56458/108097/13609/12579/18710/16193/12444/12576/21803/26417/12443/16598/17127/74769/18707/17873/12053/16150/26419/328572	41	0.0322073841319717	Sgk3/Il10/Fasl/Akt3/Sgk1/Mdm2/Mapk9/Stat3/Grb2/Gadd45g/Homer1/Pik3r1/Skp2/Fbxo32/Csnk1e/Pdpk1/Mapk14/Pten/Chuk/Bcl2l11/Stk4/Foxo1/Prkab2/S1pr1/Cdkn2b/Pik3r3/Il6/Ccnd2/Cdkn1b/Tgfb1/Mapk3/Ccnd1/Klf2/Smad3/Pik3cb/Pik3cd/Gadd45b/Bcl6/Ikbkb/Mapk8/Ep300/
NCoR1_CpG	mmu05418	Fluid shear stress and atherosclerosis	44	1273	146/8890	5.92044927502815e-07	4.84262389418969e-06	2.79643353071505e-06	16178/23797/26408/14872/26420/20296/18613/26399/14281/12313/15519/80796/13614/17260/18708/19252/26416/22339/12675/18024/16410/16175/16176/20779/17395/18033/16476/18710/16542/17969/11461/21937/17258/16598/12562/13057/15894/74769/12387/237038/18707/16150/16800/26419	44	0.0345640219952867	Il1r2/Akt3/Map3k5/Gstt2/Mapk9/Ccl2/Pecam1/Map2k6/Fos/Calm1/Hsp90aa1/Calm4/Edn1/Mef2c/Pik3r1/Dusp1/Mapk14/Vegfa/Chuk/Nfe2l2/Itgav/Il1a/Il1b/Src/Mmp9/Nfkb1/Jun/Pik3r3/Kdr/Ncf1/Actb/Tnfrsf1a/Mef2a/Klf2/Cdh5/Cyba/Icam1/Pik3cb/Ctnnb1/Nox1/Pik3cd/Ikbkb/Arhgef2/Mapk8/
NCoR1_CpG	mmu04611	Platelet activation	39	1273	124/8890	7.77707438575056e-07	6.19731044804202e-06	3.57871416732339e-06	18783/14127/23797/14360/17931/215449/16822/320207/30955/20963/14062/18708/16398/239134/11515/107589/26416/67938/19877/54519/20779/14683/14679/17096/18710/109305/11461/21391/16438/22371/16439/16801/20866/26417/69632/74769/14678/18759/18707	39	0.0306362922230951	Pla2g4a/Fcer1g/Akt3/Fyn/Ppp1r12a/Rap1b/Lcp2/Pik3r5/Pik3cg/Syk/F2r/Pik3r1/Itga2/Gucy1b2/Adcy9/Mylk/Mapk14/Myl12b/Rock1/Apbb1ip/Src/Gnas/Gnai3/Lyn/Pik3r3/Orai1/Actb/Tbxas1/Itpr1/Vwf/Itpr2/Arhgef1/Stim1/Mapk3/Arhgef12/Pik3cb/Gnai2/Prkci/Pik3cd/
NCoR1_CpG	mmu04510	Focal adhesion	55	1273	201/8890	8.05296617231904e-07	6.19731044804202e-06	3.57871416732339e-06	23797/12334/16773/14360/17931/215449/26420/16400/14784/11855/320910/18708/16398/22330/16402/16419/107589/18607/22339/12445/22324/67938/19877/12015/19211/22325/107746/16403/16410/20779/54635/57257/16476/18710/12540/15234/16542/19303/11461/14254/17295/22371/12444/18751/26417/12443/12927/74769/12387/109711/192176/12827/18707/20750/26419	55	0.0432050274941084	Akt3/Capn2/Lama2/Fyn/Ppp1r12a/Rap1b/Mapk9/Itga3/Grb2/Arhgap5/Itgb8/Pik3r1/Itga2/Vcl/Itga5/Itgb5/Mylk/Pdpk1/Vegfa/Ccnd3/Vav1/Myl12b/Rock1/Bad/Pten/Vav2/Rapgef1/Itga6/Itgav/Src/Pdgfc/Vav3/Jun/Pik3r3/Cdc42/Hgf/Kdr/Pxn/Actb/Flt1/Met/Vwf/Ccnd2/Prkcb/Mapk3/Ccnd1/Bcar1/Pik3cb/Ctnnb1/Actn1/Flna/Col4a2/Pik3cd/Spp1/Mapk8/
NCoR1_CpG	mmu05212	Pancreatic cancer	28	1273	76/8890	8.35374135629488e-07	6.19731044804202e-06	3.57871416732339e-06	23797/26420/20848/23882/18708/19645/22339/19765/12015/12675/19730/18033/16451/18710/242705/12540/12571/21803/26417/12443/17127/74769/18707/17873/20846/16150/56044/26419	28	0.0219952867242734	Akt3/Mapk9/Stat3/Gadd45g/Pik3r1/Rb1/Vegfa/Ralbp1/Bad/Chuk/Ralgds/Nfkb1/Jak1/Pik3r3/E2f2/Cdc42/Cdk6/Tgfb1/Mapk3/Ccnd1/Smad3/Pik3cb/Pik3cd/Gadd45b/Stat1/Ikbkb/Rala/Mapk8/
NCoR1_CpG	mmu05220	Chronic myeloid leukemia	28	1273	76/8890	8.35374135629488e-07	6.19731044804202e-06	3.57871416732339e-06	23797/17246/20851/14784/18035/23882/18708/19645/12394/12015/12675/11350/18033/18710/242705/12571/19247/12576/21803/14389/26417/12443/12402/17127/74769/18707/17873/16150	28	0.0219952867242734	Akt3/Mdm2/Stat5b/Grb2/Nfkbia/Gadd45g/Pik3r1/Rb1/Runx1/Bad/Chuk/Abl1/Nfkb1/Pik3r3/E2f2/Cdk6/Ptpn11/Cdkn1b/Tgfb1/Gab2/Mapk3/Ccnd1/Cbl/Smad3/Pik3cb/Pik3cd/Gadd45b/Ikbkb/
NCoR1_CpG	mmu04066	HIF-1 signaling pathway	36	1273	114/8890	1.84591625663897e-06	1.33828928606325e-05	7.72811829932582e-06	23797/15979/15275/17347/12323/20848/79459/56421/13614/212032/18708/56438/22339/71745/170768/16194/108058/18033/21898/17346/18710/16193/18787/14254/15277/22346/12576/18751/26417/112405/74769/13058/20525/18707/15251/328572	36	0.02827965435978	Akt3/Ifngr1/Hk1/Mknk2/Camk2b/Stat3/Aldoart2/Pfkp/Edn1/Hk3/Pik3r1/Rbx1/Vegfa/Cul2/Pfkfb3/Il6ra/Camk2d/Nfkb1/Tlr4/Mknk1/Pik3r3/Il6/Serpine1/Flt1/Hk2/Vhl/Cdkn1b/Prkcb/Mapk3/Egln1/Pik3cb/Cybb/Slc2a1/Pik3cd/Hif1a/Ep300/
NCoR1_CpG	mmu04014	Ras signaling pathway	60	1273	232/8890	2.01156219024501e-06	1.42597408597368e-05	8.23446510626611e-06	18783/19731/14103/23797/215449/56480/19696/26420/16706/14784/12313/217944/80796/218397/18708/14702/85031/21844/23872/17356/22339/13640/19765/14164/12015/74055/12675/56392/19730/11350/58231/54635/12977/18033/14700/18710/12540/14688/15234/16590/16542/19415/19247/14254/17295/233046/14389/66922/18751/26417/19414/114713/74769/17532/18707/14693/16150/14177/56044/26419	60	0.0471327572663001	Pla2g4a/Rgl1/Fasl/Akt3/Rap1b/Tbk1/Rel/Mapk9/Ksr1/Grb2/Calm1/Rapgef5/Calm4/Rasa1/Pik3r1/Gng2/Pla1a/Tiam1/Ets2/Afdn/Vegfa/Efna5/Ralbp1/Fgf1/Bad/Plce1/Chuk/Shoc2/Ralgds/Abl1/Stk4/Pdgfc/Csf1/Nfkb1/Gng10/Pik3r3/Cdc42/Gnb1/Hgf/Kit/Kdr/Rasal1/Ptpn11/Flt1/Met/Rasgrp4/Gab2/Rras2/Prkcb/Mapk3/Rasa3/Rasa2/Pik3cb/Mras/Pik3cd/Gnb2/Ikbkb/Fgf6/Rala/Mapk8/
NCoR1_CpG	mmu04931	Insulin resistance	35	1273	110/8890	2.10615130682517e-06	1.46057014538528e-05	8.43424436371635e-06	12912/23797/26420/20848/12702/18035/18708/18753/210789/18607/18754/170826/19211/18761/26458/19246/56458/108097/18033/18710/20111/12491/16193/19247/208104/14583/21937/22260/18751/74769/20525/18707/16150/26419/14936	35	0.0274941084053417	Creb1/Akt3/Mapk9/Stat3/Socs3/Nfkbia/Pik3r1/Prkcd/Tbc1d4/Pdpk1/Prkce/Ppargc1b/Pten/Prkcq/Slc27a2/Ptpn1/Foxo1/Prkab2/Nfkb1/Pik3r3/Rps6ka1/Cd36/Il6/Ptpn11/Mlxip/Gfpt1/Tnfrsf1a/Nr1h2/Prkcb/Pik3cb/Slc2a1/Pik3cd/Ikbkb/Mapk8/Gys1/
NCoR1_CpG	mmu04722	Neurotrophin signaling pathway	37	1273	121/8890	3.15171967118475e-06	2.13914590448497e-05	1.23527646686972e-05	17164/14103/23797/26408/215449/12323/26420/26406/14784/18035/19164/12313/80796/18708/26401/18753/18607/26416/18037/12015/107746/11350/108058/18033/192656/16476/18710/20111/12540/19247/108960/20399/26417/74769/18707/16150/26419	37	0.0290652003142184	Mapkapk2/Fasl/Akt3/Map3k5/Rap1b/Camk2b/Mapk9/Map3k3/Grb2/Nfkbia/Psen1/Calm1/Calm4/Pik3r1/Map3k1/Prkcd/Pdpk1/Mapk14/Nfkbie/Bad/Rapgef1/Abl1/Camk2d/Nfkb1/Ripk2/Jun/Pik3r3/Rps6ka1/Cdc42/Ptpn11/Irak2/Sh2b1/Mapk3/Pik3cb/Pik3cd/Ikbkb/Mapk8/
NCoR1_CpG	mmu05211	Renal cell carcinoma	25	1273	68/8890	3.36132810450658e-06	2.23388263612e-05	1.28998337344002e-05	23797/215449/14784/18708/56438/22339/13819/71745/12015/107746/16476/18710/12540/15234/19247/17295/22346/21803/26417/112405/74769/20525/18707/15251/328572	25	0.0196386488609584	Akt3/Rap1b/Grb2/Pik3r1/Rbx1/Vegfa/Epas1/Cul2/Bad/Rapgef1/Jun/Pik3r3/Cdc42/Hgf/Ptpn11/Met/Vhl/Tgfb1/Mapk3/Egln1/Pik3cb/Slc2a1/Pik3cd/Hif1a/Ep300/
NCoR1_CpG	mmu05160	Hepatitis C	46	1273	165/8890	3.67130751394114e-06	2.39009611621882e-05	1.38019079471471e-05	12633/24014/14103/23797/11783/56480/19052/20848/14784/12702/18035/13665/22031/18708/71978/19645/22631/12737/15976/12015/14102/667373/12675/18417/18033/16451/18710/242705/12571/22629/15945/246727/20778/22628/12122/21937/26417/54123/12443/74769/12387/12520/18707/20846/16150/20847	46	0.0361351139041634	Cflar/Rnasel/Fasl/Akt3/Apaf1/Tbk1/Ppp2ca/Stat3/Grb2/Socs3/Nfkbia/Eif2s1/Traf3/Pik3r1/Ppp2r2a/Rb1/Ywhaz/Cldn1/Ifnar2/Bad/Fas/Ifit1bl1/Chuk/Cldn11/Nfkb1/Jak1/Pik3r3/E2f2/Cdk6/Ywhah/Cxcl10/Oas3/Scarb1/Ywhag/Bid/Tnfrsf1a/Mapk3/Irf7/Ccnd1/Pik3cb/Ctnnb1/Cd81/Pik3cd/Stat1/Ikbkb/Stat2/
NCoR1_CpG	mmu05215	Prostate cancer	32	1273	99/8890	3.92012848270756e-06	2.50104197196742e-05	1.44425786205015e-05	16178/12912/23797/17246/14784/18035/15519/18708/18792/19645/104156/18607/21417/12015/19211/12675/21416/20732/17395/56458/54635/18033/18710/242705/12576/26417/12443/74769/12387/18707/16150/328572	32	0.0251374705420267	Il1r2/Creb1/Akt3/Mdm2/Grb2/Nfkbia/Hsp90aa1/Pik3r1/Plau/Rb1/Etv5/Pdpk1/Zeb1/Bad/Pten/Chuk/Tcf7l2/Spint1/Mmp9/Foxo1/Pdgfc/Nfkb1/Pik3r3/E2f2/Cdkn1b/Mapk3/Ccnd1/Pik3cb/Ctnnb1/Pik3cd/Ikbkb/Ep300/
NCoR1_CpG	mmu05132	Salmonella infection	63	1273	253/8890	4.40286232063772e-06	2.75394721624203e-05	1.59030114780516e-05	76709/74117/226421/19264/23797/53791/66713/26420/216799/11841/26399/30955/18035/14281/15519/140580/105855/66616/26416/67938/16573/66395/12675/21416/16574/16176/110750/24088/20194/18033/192656/21898/16476/12540/16193/21899/74734/56378/11461/53857/21937/20430/18704/26417/234686/12363/13430/117149/16173/17920/74769/235661/12387/17281/192176/18707/170625/16150/75465/11852/56044/218035/26419	63	0.0494893951296151	Arpc2/Actr3/Rab7b/Ptprc/Akt3/Tlr5/Actr2/Mapk9/Nlrp3/Arf2/Map2k6/Pik3cg/Nfkbia/Fos/Hsp90aa1/Elmo1/Nckap1l/Snx9/Mapk14/Myl12b/Kif5b/Ahnak/Chuk/Tcf7l2/Kif5c/Il1b/Cse1l/Tlr2/S100a10/Nfkb1/Ripk2/Tlr4/Jun/Cdc42/Il6/Tlr6/Rhoh/Arpc3/Actb/Tuba8/Tnfrsf1a/Cyfip1/Pik3c2a/Mapk3/Fhod1/Casp4/Dnm2/Tirap/Il18/Myo6/Pik3cb/Dync1li1/Ctnnb1/Fyco1/Flna/Pik3cd/Snx18/Ikbkb/Dynlrb2/Rhob/Rala/Vps41/Mapk8/
NCoR1_CpG	mmu05144	Malaria	22	1273	57/8890	5.14416117863775e-06	3.15574503074123e-05	1.82232430417329e-05	16153/16414/16971/20296/18613/71683/16176/21939/16159/24088/21898/15234/12491/16193/17295/80782/27007/21803/16408/15894/16173/12520	22	0.0172820109976434	Il10/Itgb2/Lrp1/Ccl2/Pecam1/Gypc/Il1b/Cd40/Il12a/Tlr2/Tlr4/Hgf/Cd36/Il6/Met/Klrb1b/Klrk1/Tgfb1/Itgal/Icam1/Il18/Cd81/
NCoR1_CpG	mmu04140	Autophagy - animal	40	1273	138/8890	5.58425553718402e-06	3.36108965351265e-05	1.940903116201e-05	12633/226421/23797/56480/74302/26420/19052/29869/75909/74370/13665/69635/66795/18708/18753/13030/97998/18607/12015/19211/18761/21353/73205/18710/207565/15289/16438/74244/67605/78610/66922/26417/17274/74769/17532/16784/18707/97287/15251/26419	40	0.0314218381775334	Cflar/Rab7b/Akt3/Tbk1/Mtmr3/Mapk9/Ppp2ca/Ulk2/Vmp1/Rptor/Eif2s1/Dapk1/Atg10/Pik3r1/Prkcd/Ctsb/Deptor/Pdpk1/Bad/Pten/Prkcq/Tank/C9orf72/Pik3r3/Camkk2/Hmgb1/Itpr1/Atg7/Akt1s1/Uvrag/Rras2/Mapk3/Rab8a/Pik3cb/Mras/Lamp2/Pik3cd/Mtmr14/Hif1a/Mapk8/
NCoR1_CpG	mmu05203	Viral carcinogenesis	58	1273	229/8890	6.01471524300343e-06	3.55313733799647e-05	2.05180344546901e-05	12912/20684/208727/17164/22033/17246/19696/20851/20848/14784/79221/18035/83602/19179/22031/319155/20963/23894/18708/16195/13655/19645/27401/22631/56233/12445/58801/12015/22029/227753/20779/18033/17096/12579/16476/16451/18710/12540/12571/22629/19664/19303/22628/56463/12444/12576/22215/26417/54123/12443/68153/114713/74769/109711/12771/18707/68024/328572	58	0.0455616653574234	Creb1/Sp100/Hdac4/Mapkapk2/Traf5/Mdm2/Rel/Stat5b/Stat3/Grb2/Hdac9/Nfkbia/Gtf2a1/Psmc1/Traf3/Hist1h4c/Syk/Gtf2h2/Pik3r1/Il6st/Egr3/Rb1/Skp2/Ywhaz/Hdac7/Ccnd3/Pmaip1/Bad/Traf1/Gsn/Src/Nfkb1/Lyn/Cdkn2b/Jun/Jak1/Pik3r3/Cdc42/Cdk6/Ywhah/Rbpj/Pxn/Ywhag/Snd1/Ccnd2/Cdkn1b/Ube3a/Mapk3/Irf7/Ccnd1/Gtf2e2/Rasa2/Pik3cb/Actn1/Ccr3/Pik3cd/Hist1h2bc/Ep300/
NCoR1_CpG	mmu04650	Natural killer cell mediated cytotoxicity	36	1273	121/8890	8.5369498660192e-06	4.95143092229114e-05	2.85926550536528e-05	14103/246256/14127/18106/12506/15979/14360/16414/16822/15896/14784/20963/18708/19229/19057/15976/22324/18018/14102/22325/18019/57257/19055/18710/19247/12122/15170/27007/17086/18751/26417/16408/15894/74769/18707/23900	36	0.02827965435978	Fasl/Fcgr4/Fcer1g/Cd244a/Cd48/Ifngr1/Fyn/Itgb2/Lcp2/Icam2/Grb2/Syk/Pik3r1/Ptk2b/Ppp3cc/Ifnar2/Vav1/Nfatc1/Fas/Vav2/Nfatc2/Vav3/Ppp3ca/Pik3r3/Ptpn11/Bid/Ptpn6/Klrk1/Ncr1/Prkcb/Mapk3/Itgal/Icam1/Pik3cb/Pik3cd/Hcst/
NCoR1_CpG	mmu05100	Bacterial invasion of epithelial cells	26	1273	76/8890	9.92596314679869e-06	5.65425400683711e-05	3.26511945618378e-05	76709/74117/66713/140580/18708/22330/16402/12488/20779/12757/18710/242687/12540/19303/56378/11461/17295/13043/12927/13430/12402/74769/12387/15163/18707/67300	26	0.0204241948153967	Arpc2/Actr3/Actr2/Elmo1/Pik3r1/Vcl/Itga5/Cd2ap/Src/Clta/Pik3r3/Wasf2/Cdc42/Pxn/Arpc3/Actb/Met/Cttn/Bcar1/Dnm2/Cbl/Pik3cb/Ctnnb1/Hcls1/Pik3cd/Cltc/
NCoR1_CpG	mmu05223	Non-small cell lung cancer	25	1273	72/8890	1.08950431953082e-05	6.09740136719883e-05	3.52102042322981e-05	23797/20851/20848/14784/23882/18708/14198/218772/19645/18607/16573/12015/16574/58231/18710/242705/12571/15234/17295/18751/26417/12443/74769/18707/17873	25	0.0196386488609584	Akt3/Stat5b/Stat3/Grb2/Gadd45g/Pik3r1/Fhit/Rarb/Rb1/Pdpk1/Kif5b/Bad/Kif5c/Stk4/Pik3r3/E2f2/Cdk6/Hgf/Met/Prkcb/Mapk3/Ccnd1/Pik3cb/Pik3cd/Gadd45b/
NCoR1_CpG	mmu05202	Transcriptional misregulation in cancer	56	1273	223/8890	1.14013032693502e-05	6.27071679814263e-05	3.62110357919472e-05	16178/72949/15078/108829/208266/67603/17246/19696/19401/68938/14009/17187/23882/17260/18792/11908/104156/12524/80859/12394/12393/21417/268996/15242/21908/22029/20375/16909/20732/17395/21939/56458/18033/18647/16193/107823/16599/140780/17355/14254/17295/17342/12444/14011/12576/16409/15446/17132/14247/214162/235320/382523/17873/12053/22289/53618	56	0.0439905734485467	Il1r2/Ccnt2/H3f3a/Jmjd1c/Dot1l/Dusp6/Mdm2/Rel/Rara/Aspscr1/Etv1/Max/Gadd45g/Mef2c/Plau/Atf1/Etv5/Cd86/Nfkbiz/Runx1/Runx2/Zeb1/Ss18/Hhex/Tlx1/Traf1/Spi1/Lmo2/Spint1/Mmp9/Cd40/Foxo1/Nfkb1/Cdk14/Il6/Nsd2/Klf3/Bmp2k/Aff1/Flt1/Met/Mitf/Ccnd2/Etv6/Cdkn1b/Itgam/Hpgd/Maf/Fli1/Kmt2a/Zbtb16/Gm12260/Gadd45b/Bcl6/Kdm6a/Fut8/
