seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr8	124434738	124434879	142	*	Promoter	8	124369053	124434338	65286	2	209966	ENSMUST00000140012.7	-400	ENSMUSG00000050751	Pgbd5	piggyBac transposable element derived 5	SMRT Uns
chr8	124436084	124436225	142	*	Intron (ENSMUST00000172566.7/209966, intron 1 of 6)	8	124369053	124434338	65286	2	209966	ENSMUST00000140012.7	-1746	ENSMUSG00000050751	Pgbd5	piggyBac transposable element derived 5	SMRT Uns
chr8	124445942	124446083	142	*	Distal Intergenic	8	124369049	124439658	70610	2	209966	ENSMUST00000172566.7	-6284	ENSMUSG00000050751	Pgbd5	piggyBac transposable element derived 5	SMRT Uns
chr8	126163852	126163993	142	*	Distal Intergenic	8	126298558	126395482	96925	1	210027	ENSMUST00000108759.2	-134565	ENSMUSG00000057060	Slc35f3	solute carrier family 35, member F3	SMRT Uns
chr8	126166962	126167103	142	*	Distal Intergenic	8	126298558	126395482	96925	1	210027	ENSMUST00000108759.2	-131455	ENSMUSG00000057060	Slc35f3	solute carrier family 35, member F3	SMRT Uns
chr9	40757872	40758013	142	*	Intron (ENSMUST00000139577.1/71566, intron 2 of 2)	9	40774094	40782471	8378	1	71566	ENSMUST00000134153.1	-16081	ENSMUSG00000032024	Clmp	CXADR-like membrane protein	SMRT Uns
chr9	40782190	40782331	142	*	Exon (ENSMUST00000034522.7/71566, exon 7 of 7)	9	40774094	40782471	8378	1	71566	ENSMUST00000134153.1	8096	ENSMUSG00000032024	Clmp	CXADR-like membrane protein	SMRT Uns
chr9	40784165	40784306	142	*	Exon (ENSMUST00000034522.7/71566, exon 7 of 7)	9	40774094	40782471	8378	1	71566	ENSMUST00000134153.1	10071	ENSMUSG00000032024	Clmp	CXADR-like membrane protein	SMRT Uns
chr9	41932194	41932335	142	*	Distal Intergenic	9	41969739	41974587	4849	2	20660	ENSMUST00000134560.1	42252	ENSMUSG00000049313	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	SMRT Uns
chr9	42034289	42034430	142	*	Intron (ENSMUST00000060989.8/20660, intron 18 of 47)	9	41984508	41985834	1327	2	20660	ENSMUST00000139133.1	-48455	ENSMUSG00000049313	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	SMRT Uns
chr9	44435854	44435995	142	*	Exon (ENSMUST00000215375.1/382074, exon 3 of 5)	9	44433773	44440817	7045	2	382074	ENSMUST00000215375.1	4822	ENSMUSG00000074397	Foxr1	forkhead box R1	SMRT Uns
chr9	45961942	45962083	142	*	Downstream (<1kb)	9	45937857	45955258	17402	2	214597	ENSMUST00000038488.16	-6684	ENSMUSG00000034908	Sidt2	SID1 transmembrane family, member 2	SMRT Uns
chr9	48817507	48817648	142	*	Intron (ENSMUST00000093852.4/235320, intron 2 of 6)	9	48654297	48835945	181649	2	235320	ENSMUST00000093852.4	18297	ENSMUSG00000066687	Zbtb16	zinc finger and BTB domain containing 16	SMRT Uns
chr9	50548027	50548168	142	*	Intron (ENSMUST00000119103.1/170752, intron 2 of 11)	9	50554827	50581840	27014	1	16173	ENSMUST00000213916.1	-6659	ENSMUSG00000039217	Il18	interleukin 18	SMRT Uns
chr9	50554733	50554874	142	*	Promoter	9	50554827	50581840	27014	1	16173	ENSMUST00000213916.1	0	ENSMUSG00000039217	Il18	interleukin 18	SMRT Uns
chr9	52229756	52229897	142	*	Distal Intergenic	9	52111985	52168111	56127	2	244871	ENSMUST00000165519.1	-61645	ENSMUSG00000035164	Zc3h12c	zinc finger CCCH type containing 12C	SMRT Uns
chr9	52287975	52288116	142	*	Distal Intergenic	9	52111985	52168111	56127	2	244871	ENSMUST00000165519.1	-119864	ENSMUSG00000035164	Zc3h12c	zinc finger CCCH type containing 12C	SMRT Uns
chr9	55541904	55542045	142	*	Promoter	9	55542336	55544280	1945	1	104360	ENSMUST00000165302.1	-291	ENSMUSG00000032318	Isl2	insulin related protein 2 (islet 2)	SMRT Uns
chr9	56272418	56272559	142	*	Intron (ENSMUST00000061552.14/244895, intron 3 of 6)	9	56201126	56244065	42940	2	244895	ENSMUST00000188142.6	-28353	ENSMUSG00000074305	Peak1	pseudopodium-enriched atypical kinase 1	SMRT Uns
chr9	56273736	56273877	142	*	Intron (ENSMUST00000061552.14/244895, intron 3 of 6)	9	56201126	56244065	42940	2	244895	ENSMUST00000188142.6	-29671	ENSMUSG00000074305	Peak1	pseudopodium-enriched atypical kinase 1	SMRT Uns
chr9	57468099	57468240	142	*	Promoter	9	57443646	57468060	24415	2	56807	ENSMUST00000214256.1	-39	ENSMUSG00000040722	Scamp5	secretory carrier membrane protein 5	SMRT Uns
chr9	59723320	59723461	142	*	Distal Intergenic	9	59714116	59718874	4759	1	546134	ENSMUST00000143224.1	9204	ENSMUSG00000074259	Gramd2	GRAM domain containing 2	SMRT Uns
chr9	65196626	65196767	142	*	Exon (ENSMUST00000101817.1/ENSMUST00000101817.1, exon 1 of 1)	9	65195353	65238430	43078	1	214424	ENSMUST00000216702.1	1273	ENSMUSG00000032392	Parp16	poly (ADP-ribose) polymerase family, member 16	SMRT Uns
chr9	65201429	65201570	142	*	Intron (ENSMUST00000216702.1/214424, intron 1 of 6)	9	65195353	65238430	43078	1	214424	ENSMUST00000216702.1	6076	ENSMUSG00000032392	Parp16	poly (ADP-ribose) polymerase family, member 16	SMRT Uns
chr9	73073303	73073444	142	*	Intron (ENSMUST00000184146.7/11891, intron 2 of 6)	9	73044984	73085320	40337	1	11891	ENSMUST00000184575.1	28319	ENSMUSG00000032202	Rab27a	RAB27A, member RAS oncogene family	SMRT Uns
chr9	78109077	78109218	142	*	Promoter	9	78109192	78167938	58747	1	56542	ENSMUST00000118869.7	0	ENSMUSG00000009828	Ick	intestinal cell kinase	SMRT Uns
chr9	78113130	78113271	142	*	Promoter	9	78113241	78134119	20879	1	56542	ENSMUST00000142776.1	0	ENSMUSG00000009828	Ick	intestinal cell kinase	SMRT Uns
chr9	96889398	96889539	142	*	Promoter	9	96823336	96889413	66078	2	235534	ENSMUST00000112951.8	0	ENSMUSG00000043587	Pxylp1	2-phosphoxylose phosphatase 1	SMRT Uns
chr9	99382601	99382742	142	*	Downstream (2-3kb)	9	99389733	99394695	4963	2	17532	ENSMUST00000147078.1	11953	ENSMUSG00000032470	Mras	muscle and microspikes RAS	SMRT Uns
chr9	106222545	106222686	142	*	Promoter	9	106222598	106226883	4286	1	81897	ENSMUST00000062241.10	0	ENSMUSG00000045322	Tlr9	toll-like receptor 9	SMRT Uns
chr9	107291105	107291246	142	*	Distal Intergenic	9	107254927	107289877	34951	2	102626	ENSMUST00000035194.7	-1228	ENSMUSG00000032577	Mapkapk3	mitogen-activated protein kinase-activated protein kinase 3	SMRT Uns
chr9	121674996	121675137	142	*	Distal Intergenic	9	121668713	121669509	797	1	22354	ENSMUST00000149959.1	6283	ENSMUSG00000032528	Vipr1	vasoactive intestinal peptide receptor 1	SMRT Uns
chr9	121918999	121919140	142	*	Distal Intergenic	9	121914356	121916305	1950	2	13124	ENSMUST00000062474.4	-2694	ENSMUSG00000050445	Cyp8b1	cytochrome P450, family 8, subfamily b, polypeptide 1	SMRT Uns
chrX	159678608	159678749	142	*	Intron (ENSMUST00000112456.8/58194, intron 1 of 17)	20	159697316	159865400	168085	1	58194	ENSMUST00000123433.7	-18567	ENSMUSG00000040990	Sh3kbp1	SH3-domain kinase binding protein 1	SMRT Uns
