Gene	SMRT_0hr	NCoR1_0hr	SMRT_6hr_CpG	NCoR1_6hr_CpG	Clus
Phf24	2.20143311383762	-0.289798426830777	1.24107274378502	-1.57620284879607	Cluster3
Pilra	2.64902099909731	-0.64092982282135	2.20109468429907	0.0552201802135418	Cluster3
Pkp2	3.64666945618066	-1.04221567536552	1.60277724374935	-1.37851610486352	Cluster3
Platr17	3.22094696244857	-5.22127157171638	3.58369191119262	-3.1388305713423	Cluster3
Plce1	0.0698614368867964	0.258143757407782	1.19849470973106	-2.09092922023276	Cluster3
Plxdc1	-0.0321161562511944	-1.49695092102226	0.953881615110388	-2.78171155786287	Cluster3
Pnldc1	5.08776073224744	-1.26047690702307	2.2279753283504	-2.03378923751463	Cluster3
Pnma1	1.12053751032728	-1.15339389647879	1.82894634057462	0.0278644855544389	Cluster3
Pomk	0.83173030428118	-0.760809794041956	0.649206105839481	-1.23090918041587	Cluster3
Ppfia4	0.546644091205452	0.347245357659644	1.28860842003826	-0.800355994513403	Cluster3
Prkd3	-0.0192863481806136	-0.564200367173589	1.30216547966849	-1.18505231417826	Cluster3
Proser2	0.496665006791031	-0.122499092724503	1.04800970308265	-1.7482988113888	Cluster3
Prr5l	2.35137964727785	-1.8622627454646	1.23668043035562	-0.0671595893067557	Cluster3
Ptger3	1.48488038216317	0.116535910189201	2.42381576271983	-1.70167021032333	Cluster3
Ptprh	-1.64637688646971	-0.613422000708189	1.96268598131046	-1.02311129976578	Cluster3
Rab34	1.98774698887791	0.20011333655475	1.24464764064418	-0.739131325507156	Cluster3
Rangrf	0.286291827348212	-0.577080316848299	1.27278347173139	-1.86709602839792	Cluster3
Rap1gap2	0.401169629355121	-1.24223931963603	0.843051479000373	-0.883187658037297	Cluster3
Rasal3	1.66333175729936	-1.75420949102364	0.52017994333845	-2.36815588115758	Cluster3
Rasgrf2	1.90246607786444	0.741925871006274	3.3994321139039	-0.137337654179016	Cluster3
Rasgrp2	3.16861462421143	-4.30960621324288	2.58904863381139	-0.487326367907322	Cluster3
Rasgrp3	1.6311959932399	-0.0847094752982559	3.19075022586089	-1.20189976607524	Cluster3
Rassf4	6.42957544001259	-2.57891146191165	0.447268191078918	-1.98072142755749	Cluster3
Rftn1	2.27090643156089	-2.00038335383661	1.59229555085606	-0.67159684845923	Cluster3
Rgs7	3.0236167921785	-1.84586967954772	2.76616552620432	-1.88749499921574	Cluster3
Rinl	0.799139163769673	-0.672000870710657	1.002349662476	-1.52487490655139	Cluster3
Rnf144b	0.45571264926232	0.730639794985085	1.12040830172629	-0.997171230196111	Cluster3
Rpp25	1.53096548306625	0.0572715165774994	1.41734460237031	-0.707973170343319	Cluster3
Rrad	1.59826686660189	-4.88624032339669	1.62072084720352	0.10864162679421	Cluster3
Rragb	3.40130432325615	-1.55020064543989	3.45005665192946	-3.07849756440614	Cluster3
Rras2	0.332023364413333	-1.82400125055675	1.1820360263167	-1.30510509698842	Cluster3
Sbk1	1.31781192752772	-1.33544498036948	1.0510933775184	-0.868961350890423	Cluster3
Sdhaf3	0.479184319097123	-0.590556891989375	0.730025262547423	-0.704137705952751	Cluster3
Sdr42e1	1.15602285345566	-0.673819141743368	1.08307448842065	-0.983298197544521	Cluster3
Sema4b	0.283848886625157	-2.5632892741682	1.36299147417413	-4.10594582953701	Cluster3
Sergef	0.205658957980008	-0.289053108815907	0.672399841844907	-1.11394551722233	Cluster3
Serpine2	0.8010203731881	0.483422891384376	5.86665344377061	-1.5834412529201	Cluster3
Sh2d3c	0.537018873569019	-2.25986567847225	1.24089997217314	-3.6488260325009	Cluster3
Shmt1	0.796454765877574	-1.10506601506199	1.26146693486021	-1.71969753019534	Cluster3
Siglecg	1.92720828515226	-1.58589918347144	0.527593214827177	-0.322158872387558	Cluster3
Slain1	1.99225123875628	-3.98196688184026	2.37744889817516	-4.13523292875708	Cluster3
Slamf8	0.729902262461146	0.879717155918817	1.65721719858385	-1.56280348701832	Cluster3
Slc15a3	1.33041563289268	-1.16387480642209	0.535166625807584	-0.675907462995109	Cluster3
Slc25a13	2.75473136322603	-0.33789511411299	3.11208453753526	-0.793868477961406	Cluster3
Slc2a3	3.54299287337212	-0.741674240950866	5.05971505461305	-1.71865771276223	Cluster3
Slc36a3	0.861356058589216	0.465358922097174	2.45107663199735	-0.643582672793221	Cluster3
Slc47a2	4.88454164776409	-1.53202988870921	4.78117284671394	-2.04353413029685	Cluster3
Slc52a3	1.89221874606297	-0.910991356026133	2.32095259728219	0.355745954422374	Cluster3
Slc8a2	-0.00603927868909482	-3.25592033820794	0.759812745197935	-2.60444572067276	Cluster3
Smad9	-0.7728559175768	-0.813572184582451	1.40094004952684	-0.868711107967075	Cluster3
Snx22	1.31485138683485	0.824532649980685	1.92088744374377	-1.78307989957077	Cluster3
Sord	0.660577014597684	-1.3987111749288	0.118424797794432	-0.851020154391344	Cluster3
Spata24	1.93241543119052	0.146796899880324	2.17950693351136	-1.2291233892403	Cluster3
Spn	0.389417645065471	0.205022968001095	0.899034898895779	-1.26915611768572	Cluster3
Stap1	1.160986228823	0.226793802271728	0.816201056893773	-0.677943332657483	Cluster3
Synpo	2.01656123936468	-1.08164143731304	4.04795143031324	-1.3839874116075	Cluster3
Syt11	5.07495654727718	-1.41896205954762	3.19482698444625	-1.93934740239549	Cluster3
Syt5	3.15107134552636	-0.779930280143907	2.60104236606182	-0.625750396160872	Cluster3
Tbx21	0.291616665430826	-2.73368483341341	0.821694745190325	-2.86385856601063	Cluster3
Tbxas1	0.693189883129546	-0.503772419586787	1.24728225091876	-0.939105294116469	Cluster3
Tcn2	3.67097958664519	0.30046640839097	4.54256811684559	-1.73089171008244	Cluster3
Tespa1	1.31711964936508	1.22201670397006	2.48327761578412	-1.47006072084144	Cluster3
Tgm2	4.77008178283118	-2.05974079671703	3.57028999720073	-1.38612939226002	Cluster3
Tifab	0.936840310173541	0.811202925200565	2.51672766968306	-0.601346854462432	Cluster3
Tlr11	0.428036254646856	-1.22035472593864	1.3691070332047	-2.49120390391571	Cluster3
Tmem154	1.1246668555579	-0.859574837457706	1.10885395628094	-1.8641357319843	Cluster3
Tmem229a	2.40671686916631	-5.26341402391126	3.03399703390143	-4.98661765317622	Cluster3
Tnfrsf18	1.6187099027335	-1.20048794700928	0.377169664980757	-0.0963188575213062	Cluster3
Tnfsf15	1.46390207008014	-0.185915169728721	1.76885869146702	-1.75582522027103	Cluster3
Tpm2	3.39997748084903	-5.1008863141005	3.77330089723438	-4.84501416961939	Cluster3
Trim2	2.72600751532123	0.252729946355133	2.62117616736652	-0.679718348566498	Cluster3
Trps1	7.75812979834002	-3.41298082593605	6.25895899418481	-4.08130579631641	Cluster3
Unc119	0.12443815524981	-0.847341141537299	0.763794806102522	-2.05292286935114	Cluster3
Urgcp	0.411810005291069	-1.2767895218436	0.735200843860615	-0.594753776499717	Cluster3
Ush1c	0.224126974768637	-1.40043554879192	0.921183381025903	-0.838500844782386	Cluster3
Usp35	1.06204381888138	-0.893837613525548	0.709490323565203	-0.656917059551328	Cluster3
Vmn2r84	2.10026097832163	2.69112322075814	3.60233326073293	-1.18769727073619	Cluster3
Vps37a	0.673427910037681	-1.35777405561321	0.438350803374659	-1.49230251996306	Cluster3
Wbp2nl	6.47290833594156	-2.56712932810019	6.36541026113098	-2.04216852382549	Cluster3
Wbp5	1.46445787070465	-2.1114353791205	0.740309015317874	-1.94835304964362	Cluster3
Ybx2	0.85905935135145	-2.48279977247168	1.57655671200891	-3.00233881635425	Cluster3
Zbtb18	1.21796581146163	-0.799120748300819	0.895168456290204	-0.787193139063106	Cluster3
Zcwpw1	0.912186345421235	-1.09290513060222	1.1517871006458	-0.428516124273845	Cluster3
Zfp108	3.19959218839411	-0.454321903069218	1.33359324177987	-0.807690425108808	Cluster3
Zfp27	0.713412784710432	-0.379389429348955	0.582235212063518	-1.20234088189653	Cluster3
Zfp287	1.73705452090302	-0.727043937422017	1.84409000869069	-0.957172289461868	Cluster3
Zfp36l1	0.688733789204332	-0.0306285402657938	0.810787966414594	-1.74410446307186	Cluster3
Zfp420	1.16941374435031	-0.581034816783578	0.912620248691114	-1.41136605152966	Cluster3
Zfp422	7.04140874595381	-2.03247457490608	2.58141987721114	-1.31465310699936	Cluster3
Zfp583	7.36965707974487	-3.19434010848536	6.96060201054537	-3.66805683309016	Cluster3
Zfp619	0.686831733282484	0.239884040650856	1.05033551862694	-1.0172428648676	Cluster3
Zfp780b	0.833302501863236	-0.418696942932083	0.709326290247332	-1.02384154112548	Cluster3
Zfp850	0.589824705397149	-0.237001705103558	0.648462031806636	-1.0230336864904	Cluster3
Zfp94	0.932776092378815	-0.556881160772596	0.766325043668543	-0.913453799742925	Cluster3
Zkscan2	4.35182045137508	-1.071095308266	6.35309303946322	-1.57572613928266	Cluster3
Zswim7	0.46810003884105	-0.350320817633454	1.06580986640964	-0.86825459126847	Cluster3
2810025M15Rik	-1.31634046723614	4.47461891778537	-4.24612155283294	4.14990128012217	Cluster2
2900026A02Rik	-2.02985026709682	-0.399312198333288	-3.015630516081	1.0288481775715	Cluster2
3110002H16Rik	-0.667710652904625	0.493217570613349	-1.52088699008266	0.864280530080771	Cluster2
4632415L05Rik	-0.431366716305108	0.723859220335159	-1.21237892314545	1.45840016637108	Cluster2
4930539E08Rik	2.46365958731449	-2.10565840988137	-2.60055379290355	3.32847326202617	Cluster2
4933430I17Rik	0.134100042473721	0.416282071402863	-0.858045040514155	2.75604299099026	Cluster2
6430548M08Rik	-1.91546748849693	0.629198547074971	-0.875314579818722	0.988581788331545	Cluster2
6530402F18Rik	-0.573898670434556	0.626180063855711	-1.50251598555168	1.63826706343799	Cluster2
A230028O05Rik	0	0	-0.866518972135941	3.50567228341412	Cluster2
Abca1	1.09129830961308	4.34968559013242	-1.43642891004234	5.81261713864789	Cluster2
Adamts4	0.0900826898336105	-0.498370523156135	-1.44314516216854	0.677826016472485	Cluster2
Adap2	-1.76724206110519	-0.346041939564834	-1.13795597025882	0.779434809638585	Cluster2
Adora2a	0.0893912255807562	3.21333268203064	-0.666343647132428	1.50148113177361	Cluster2
Agap1	-0.891639637681765	1.38642376504304	-0.239381719726015	1.42498626302533	Cluster2
Ak4	-2.27955111290126	2.78029347870875	-1.27156089696602	1.68140379987712	Cluster2
Alpk2	-1.35985316550709	0	-1.58347846354022	2.17258260822776	Cluster2
Ankrd50	-0.0425644326833403	1.08733138240232	-0.754490496997946	1.8479609438839	Cluster2
Anxa2	-4.04352850403203	3.2598951978961	-2.99604518196361	3.25513548323077	Cluster2
Anxa3	-1.36759148215736	1.70689902459284	-0.977159231621266	1.84787108855402	Cluster2
Apobec1	-3.40751946506131	0.529993565902979	-1.70798804293925	1.57803582959351	Cluster2
Arap1	0.664748979424424	-1.28203096574413	-2.15561207259674	1.02260142298908	Cluster2
Arhgap22	0.150375398059403	-0.0408021149614453	-1.33513377932321	1.01909562582513	Cluster2
Arhgap23	-2.4965457948613	-0.511532685010954	-3.6907644273639	1.5076741765833	Cluster2
Arid3a	-1.27205176038218	0.385041577531763	-1.84288566226233	0.993244010316284	Cluster2
Arid5a	1.10233353765066	-1.08245816334991	-1.3006592406878	1.82653084556687	Cluster2
Arl4c	-0.0596249934009569	1.42623091095779	-0.657373846284774	3.66392399832016	Cluster2
Asgr2	-0.953339822469047	-0.932889274792688	-1.09604312251432	1.20460672589457	Cluster2
Asph	-0.712890624831582	0.288771564278411	-1.94704372484414	0.782810412391815	Cluster2
Atf6	-0.316635685637886	0.609130347045325	-1.10811829902586	1.21977490210673	Cluster2
Atp10a	-1.05581658826417	0.795356322980405	-0.90021283616181	1.70017388650556	Cluster2
Atp11b	-0.615654590772781	0.961735797238731	-0.169239014146483	1.25364085712306	Cluster2
Atp13a3	-0.390896345747126	0.321783881317901	-0.723365141411938	1.50077367358555	Cluster2
Atp13a4	0	0.765078637509284	-3.12469985999928	7.92154213284629	Cluster2
Azin1	-0.163933807629134	0.146980089890305	-1.05759491116655	0.585998789177366	Cluster2
B4galt3	-0.394090359364186	-0.319263103890432	-1.76160907691924	1.74189666064448	Cluster2
B4galt5	-0.735430034320822	0.259698035540877	-1.17035088947943	1.47121064192939	Cluster2
BC005561	-1.17861254544295	1.60333438206152	-1.93571764148056	0.692081313014499	Cluster2
Bcl11a	-2.03887595053299	-0.126240960682856	-5.28955093721902	2.87202289231739	Cluster2
Bin2	-0.158764759488713	-0.282519909360765	-2.01572121496359	0.967014995115698	Cluster2
Bmf	-2.0793258005916	0.0118560676207119	-1.93981332171161	0.693584683072406	Cluster2
Bmp1	-1.6945909367477	0.196212715052112	-2.56759699731058	0.825909314774332	Cluster2
Bmp2	-1.2347681658406	3.06987033868759	-1.60049750718303	4.11041671069068	Cluster2
Btbd16	-0.267077428032711	0.5853377059624	-2.34803799368701	1.06997513375706	Cluster2
C130026I21Rik	-1.19586308027251	2.71375501033276	-0.755579625818963	3.44062491260746	Cluster2
C130083M11Rik	-1.25429408784875	0.0435688002313814	-0.662921955899546	1.54515313283015	Cluster2
C77370	0	0	-1.30596008285459	2.14701402264304	Cluster2
C920009B18Rik	-1.29846472910987	1.54875305287949	-3.40149580523877	2.25455053058464	Cluster2
Cacna1b	0.54775791243922	3.38892721916434	-0.614444553105253	2.53918781846156	Cluster2
Cacna1f	-2.19797284070458	2.09993263531511	-2.58855424772959	3.0580582865723	Cluster2
Caln1	-1.92291356323596	-0.0992309575031949	-1.99202098817991	0.648440515946271	Cluster2
Casp6	0.106340014287666	-0.845134240827664	-1.56470716833664	0.94252943283073	Cluster2
Casq1	0.829305917847625	2.44966919259992	-0.710192649573061	0.698466817141884	Cluster2
Casr	-1.23286568881501	2.21748583760171	-3.61711878616698	2.95524575381228	Cluster2
Ccdc149	-1.35432317737117	4.84619821355647	-2.09198291011092	3.62624808388238	Cluster2
Ccdc64	-0.657524246763111	1.33240622134964	-1.43251676063267	2.99819052382685	Cluster2
Ccdc91	-1.17447918804324	0.513792142689038	-1.0966788207171	0.737454053123394	Cluster2
Ccl12	0	0	-2.37846668227064	7.9247161050431	Cluster2
Ccl4	-1.37271495291644	0.77545954426808	-1.90313293465173	2.52322866097869	Cluster2
Ccl7	-0.910681731165787	1.78768711933423	-1.31148487631559	5.12257188244412	Cluster2
Ccl8	0	0	-2.42941382615166	8.12690384145249	Cluster2
Ccnd2	-2.03604500242933	1.29901814698082	0.561595628343874	0.842564990770372	Cluster2
Ccr3	0.0858981849683995	-0.205277339525519	-2.29462993141499	2.70512030057966	Cluster2
Ccser2	-0.273865226525822	0.506489726308823	-0.86355326667579	1.20429002535244	Cluster2
Cd244	1.29864853522563	1.00057771375527	-1.34130571684782	1.07849622376153	Cluster2
Cd300a	-3.22872045165285	2.29321354606594	-1.14899799517573	4.57765564504122	Cluster2
Cd38	0.413538529525201	1.52732057209248	-4.21937323932689	2.85908863648856	Cluster2
Cd53	-0.105861958015999	0.398080747674349	-1.56812559192574	1.93240198066072	Cluster2
Cdh1	-1.63911102527979	2.56597069037475	-1.48307802815377	3.30803354485532	Cluster2
Cdh17	-1.66020655774302	-0.147649399858564	-2.9956657664271	1.1435810766737	Cluster2
Cdkn1a	-0.905428646080922	1.04158071462375	-0.421375917418778	2.01501305177836	Cluster2
Cds1	-1.38176376683036	1.27695841097573	0.235789362172417	2.3923525305661	Cluster2
Cdyl2	-0.785921114959381	-0.200519719488735	-1.44729414760518	1.65785884433982	Cluster2
Cebpb	0.811531460919881	0.533565257746052	-0.823126364762312	2.34847744781595	Cluster2
Cep85l	0.0699583695617717	0.560289952454005	-1.18988703471419	0.665723739379264	Cluster2
Cfb	0.124918278565902	-0.696615168184134	-2.3954883096632	1.0497789406583	Cluster2
Cfp	-0.206018323861261	0.788948580034553	-1.58588793183129	3.01030895821699	Cluster2
Chd7	0.0605423450919864	0.307695847056241	-0.580979563085415	1.99996798068997	Cluster2
Chic1	-0.841593676733942	6.73606249510347	-0.631164400519396	8.66305242752552	Cluster2
Chst11	0.0938127563450519	0.464147535553552	-1.59781699936716	2.39479894809962	Cluster2
Chst15	-1.35896921167665	0.426893261533694	-1.42724671918132	1.70350319596938	Cluster2
Chst7	0.785109358463055	2.56523728684365	-0.874022102059621	1.96942102751522	Cluster2
Cldn4	0	1.23355187273772	-1.58949995123411	7.67233353292852	Cluster2
Clec4a1	-2.64884009674341	4.41944485256835	0.127724037627854	0.159806032753457	Cluster2
Clec4a2	-3.28760570300344	3.52089370083492	-3.67423229988795	0.221546479229433	Cluster2
Clec4b1	-1.55823327830326	2.35401828193758	-3.48197717865734	1.26415149114288	Cluster2
Cmpk2	-2.21202203703988	0.846670516960206	0.793021628149348	6.26766490890472	Cluster2
Cnbd2	-0.541729605023288	-0.238424688342254	-1.91157445669694	0.868519311406492	Cluster2
Cnksr3	-1.91649328040346	0.539440622492285	-1.92571576591687	0.920714255590186	Cluster2
Cnnm1	-0.967262872026238	1.45230499184135	-2.15696937884717	1.80278564596505	Cluster2
Cnnm3	-0.404619533436373	0.541476968825891	-0.61437165122055	1.15216661121155	Cluster2
Cnnm4	-0.830660024629032	0.176161008079489	-1.11451089346051	0.772120302774075	Cluster2
Col15a1	-0.730484602810887	0.65318652039112	-1.35514073806722	1.52550387832666	Cluster2
Col17a1	-0.113893786136093	-0.6212695672554	-3.6324002625796	0.736154074913584	Cluster2
Coro2a	-1.24524277530245	0.59397236462738	-0.873776365814708	1.57976653648798	Cluster2
Cp	0.423964853957554	0.952711316641624	-1.34657435633235	3.34062779640919	Cluster2
Cpt1a	-1.35645275581618	0.385291981662436	-1.13877579419082	1.50999288223218	Cluster2
Crot	-0.489048797768056	0.517266092720668	-2.26642140923187	1.9733873752291	Cluster2
Csf2rb2	-1.7459863593817	-0.391328392060137	-0.998677692715326	1.35837391047962	Cluster2
Csrnp1	-1.54105700364552	1.76583575951813	-1.28661017227802	2.36877736783916	Cluster2
Ctsa	-1.10470267325305	0.694118127018404	-1.46076171821729	0.70611785868437	Cluster2
Ctsb	-0.287930556700934	0.186790053744054	-0.848034091698422	1.04471253902165	Cluster2
Ctsd	-1.26067493751217	1.40976672301217	-1.40334523626682	1.25852098746206	Cluster2
Cyfip1	-0.0760091927332705	-0.0557724768843156	-1.03586336541769	1.18955045254226	Cluster2
Cyp4f16	0.874040155026799	0.177872729221517	-3.38868851124842	1.42445330285331	Cluster2
Cyp4f37	-0.299334400784319	1.01570212169927	-6.28610894955789	2.05636820713355	Cluster2
Cystm1	-1.06295728772225	-0.0910612746268151	-0.801293370248408	0.848878370474777	Cluster2
Cyth4	-1.65351981235453	-0.512009151718972	-3.83109247104783	0.679131298296652	Cluster2
D630045J12Rik	-0.478216474766837	1.43411405850242	-0.9507334577236	0.829800108666755	Cluster2
D930016D06Rik	-1.04342324569033	1.35672319749326	-2.21126542933217	0.668484313453379	Cluster2
Dab2	0.562950364773108	3.12919324928157	-4.01132164875659	2.62275162561246	Cluster2
Dennd3	-1.42117459024723	-1.16001875318469	-2.13581276071219	0.927055318093521	Cluster2
Dgka	-2.12627348038956	-1.2499710723816	-3.45817231477778	1.43088512765466	Cluster2
Dgkg	-0.597742753517309	0.69682012767956	-1.42584002016841	1.05843463586849	Cluster2
Dirc2	0.230327710844901	2.44986942326466	-1.15546187530672	2.8655652026881	Cluster2
Dmbx1	-3.68520804136762	0.521741525369595	-2.76218375612833	3.35719059832825	Cluster2
Dmpk	-0.81582816322429	0.249379290903488	-2.3072747923173	1.18032718832279	Cluster2
Dnase1l1	0.100794186624273	0.615954552724337	-1.06883641684767	1.64780296441433	Cluster2
Dock10	0.167525367853552	0.516782203643171	-1.37119850461342	1.26206619284041	Cluster2
Dock9	-1.5486253701723	0.939094468881922	-1.67205575069597	0.634446425257105	Cluster2
Dpep2	0.0186760891742058	1.14944333005689	-0.653122033977956	3.16385698276855	Cluster2
Dpp7	-0.404266716502274	0.696867979277296	-0.66883737094428	0.81123812844456	Cluster2
Dpysl2	0.446224735589045	0.0858781786916176	-0.755205178914581	2.16603720889205	Cluster2
Dusp1	-0.166966624141783	-1.3882176123504	-4.82367737099988	1.10545631084425	Cluster2
Dusp3	-1.21510322678634	0.0917529840310208	-1.26125838360457	1.64710763729807	Cluster2
Dusp7	0.175821749117227	-0.113945119296361	-0.992916161819471	1.33766900581859	Cluster2
Dyrk2	-1.03601649403792	2.08613239449138	-0.542520218321487	2.77987032503436	Cluster2
Dyrk3	-2.78605891074223	1.40683059534822	-1.13447557903711	3.52631495889592	Cluster2
E230029C05Rik	0.0202242807934916	0.41241836975293	-4.14304356729355	1.92060334524085	Cluster2
E2f5	-1.38465177949053	0.9073124606565	-1.15590840286203	0.820130968317654	Cluster2
Ebi3	-1.22880526259607	0.341126056799958	-0.880610416342236	1.23831960466798	Cluster2
Ell2	-1.01727019542446	0.630660038086833	-1.20531618321442	1.12949651833371	Cluster2
Emp1	-3.12342054739346	1.75520721457596	-1.15575878586848	5.56511660856886	Cluster2
Enpp1	-1.56295570921416	-0.0750221438572825	-1.09228533315773	1.25599341737616	Cluster2
Epb4.1l1	-2.40239184970783	2.0278119608796	-2.08928437319437	2.14339696787849	Cluster2
Ephb3	1.64934766475201	4.75756507882157	-1.42479923581725	6.62587273564323	Cluster2
Esyt3	-1.54109843319821	0.523700974698307	-1.76804024103866	1.29777079190358	Cluster2
Etv3	-1.2304893101989	-0.418526248009365	-2.64849048808043	0.699927724143954	Cluster2
Etv4	-1.31098553109549	0.145446742750828	-1.39430271305568	0.863078728117076	Cluster2
Ext1	-0.538510251962602	0.381561352172408	-1.60778759960324	1.05632073887602	Cluster2
F2rl2	-1.40439210993966	0.0501368384947047	-1.20131785075044	3.76056637204033	Cluster2
Fam102b	-0.377010597993645	1.17781319751297	-0.726660339547381	1.53505869376352	Cluster2
Fam178a	-0.586649004510428	0.345158340830432	-2.20348854984342	0.757080961354398	Cluster2
Fam213a	-0.890315896163552	3.13410293256088	-0.972920204851737	3.25511915337746	Cluster2
Fam53b	-2.94258879766226	1.39200293979709	-2.22500419880388	1.08250867263941	Cluster2
Fam65a	0.272762985156095	-0.146986907557745	-0.611713219334488	1.30069987129853	Cluster2
Fam89a	-1.26772235525433	-0.990068477273775	-0.493302488060704	1.83083329729083	Cluster2
Fam8a1	0.127940646395862	-0.165075696209509	-0.963836772093569	1.18460810109401	Cluster2
Fcamr	-1.36368654659965	-1.59570796926761	-5.12905133243442	2.23438264323824	Cluster2
Fcer1g	-1.69486706816993	2.40488817939778	-1.17230922090435	3.17317474285261	Cluster2
Fcgr3	-1.78010911120482	3.46976684367211	-5.55713931302105	4.99162393758286	Cluster2
Fcgr4	-3.15789675243543	1.17942800844512	-2.31805463486318	3.37273416847207	Cluster2
Ffar2	-1.48157389959738	-0.811126179926264	-3.7133350985199	0.945773449592952	Cluster2
Fgfbp3	-1.42211635815811	0.228524952221023	-1.18927264632418	3.47516807386134	Cluster2
Fgfr1	-0.322375915710333	1.54154999376813	-1.15119925319965	1.98722180384653	Cluster2
Fgfr3	-2.21902064913956	1.00187108041989	-2.93679662314011	1.16219445135776	Cluster2
Firre	-2.50500634542661	2.69331411962485	-3.22349067206685	2.12845390130489	Cluster2
Flot1	0.116599377755475	-0.356074475668264	-3.58431404988812	1.64465969015284	Cluster2
Fnbp1l	-0.627872767756462	0.185633113761903	-1.81990428544203	0.937113606780579	Cluster2
Fndc4	0.447620131624225	0.0264365053637389	-2.43120506821743	0.624954355309424	Cluster2
Fos	-0.726024340516275	0.479559614343334	-3.5732693973873	0.72004594889208	Cluster2
Fosl2	1.33156959276362	0.561416031778664	-1.759336957218	3.87522448561729	Cluster2
Foxc1	-1.38247751348279	1.00249533221843	-1.11107532599842	1.35101658288488	Cluster2
Foxp1	0.960239925007575	0.22654177659903	-0.800826711727772	1.34601424092558	Cluster2
Foxp4	-1.8687316605499	0.237780184634308	-1.64762382577932	1.25585251592073	Cluster2
Fth1	-0.90131579667982	-0.104761141457475	-1.77025591439226	0.799627520871944	Cluster2
Furin	0.479355607281592	0.977369911365281	-1.20876143400436	1.00677176769362	Cluster2
Fyn	0.0719897635941895	0.427312198850151	-1.30785418434168	1.22851588286407	Cluster2
Fzd7	0.114884760440551	1.10891310499945	-0.920035904827265	2.33958254899327	Cluster2
Fzd8	-0.0676687673647619	3.18399894605468	-1.23448575661755	4.24133450168954	Cluster2
G530011O06Rik	-0.0103373546707996	1.24414601855917	-0.722074171548333	4.82200169896607	Cluster2
Gamt	-1.18452026667036	-0.466398712725067	-2.08011055481948	0.815584230648633	Cluster2
Gatsl3	-0.508670059041552	0.480382874125298	-1.17379506132061	0.984081885338932	Cluster2
Gbp3	-3.74661025840054	-0.509251537147263	-1.63018372024181	1.41267535412105	Cluster2
Gbp7	-2.12158899532045	0.15012442098588	-0.902876348199282	2.93840682755347	Cluster2
Gcsam	0.346426382931197	-0.0706674336804936	-1.78130587011921	1.9636536642468	Cluster2
Gdpd5	0.243395894674092	0.382290068232731	-1.20787468187379	1.23637943566646	Cluster2
Gfi1	1.60499098432495	0.154523116642561	-2.73410138969099	3.27298381323109	Cluster2
Ggta1	-0.865945430793941	-0.00145771137025699	-4.14033258074748	2.4171322922736	Cluster2
Gk5	-0.743985941315071	1.20362539872109	-0.963558344090808	1.49992531668975	Cluster2
Gm15663	0	5.42620213538259	-3.01803943161446	6.85464900306238	Cluster2
Gm21188	-0.680346823262663	0.263858693794092	-0.834571152935701	1.47888090322534	Cluster2
Gm3336	-1.19321820608917	0.265427306152649	-2.79354543049675	2.00699963243016	Cluster2
Gng4	-1.88339048732258	-0.432838302408952	-2.61669998226522	1.46636326476914	Cluster2
Gnpda1	-0.381458138305939	0.660081503358729	-1.26335716433535	0.623036441572807	Cluster2
Gorasp1	0.217929294258704	2.04339543347765	-0.912328089837263	1.41732861119698	Cluster2
Gpr146	0.914628579372052	2.06323341152044	-2.50584871979463	4.6183486558104	Cluster2
Gpr65	-2.23667813218889	1.54964002352206	-1.43769530484336	1.94667987340223	Cluster2
Gpx4	-0.544234405223843	0.0213536027528097	-1.65776648889236	1.03719967570812	Cluster2
Gramd2	-1.6885088017859	0.201584029359819	-2.31800436842026	0.810353549211905	Cluster2
Grap2	-2.80250484062889	0.0567203874363659	-3.9883068358724	3.3265850796103	Cluster2
Gucd1	-0.272195711112287	0.362316621124485	-1.21668968608251	1.00634179848609	Cluster2
Gyg	-0.693988451905322	0.476687517353822	-1.39515694751948	1.53238046019776	Cluster2
H2-Aa	0.1453284887986	-0.172145358081256	-0.63933404220649	1.25031847706351	Cluster2
H2-DMb1	0.35152589898365	0.167934261332298	-0.633631108531655	2.04582853497	Cluster2
Hamp	0	0	-3.83816010141144	3.47389819190163	Cluster2
Hcn2	-3.26845271092819	-0.263236094996671	-2.03527150211429	0.860227795383774	Cluster2
Hist1h2bc	-1.406157684464	0.631549500223921	-0.844203632350593	0.670230746009276	Cluster2
Hivep3	-0.0829628635345331	0.562982944801996	-0.756691758575369	1.46910005645328	Cluster2
Hotairm1	-3.67746888742788	2.229499596816	-4.49287872976978	2.88971842211629	Cluster2
Hoxa1	-3.77844064748705	2.34483176221934	-5.95457803647853	4.90164863915763	Cluster2
Hoxc10	-5.04900710964147	-1.0519529388165	-0.670821756549834	3.08548263510786	Cluster2
Hpcal1	0.441141914445999	0.0849559898038439	-0.886595488744918	1.37519465459571	Cluster2
Hrh2	0.274124453216492	2.61807837613332	-4.37628357719428	5.01294428167756	Cluster2
Hs6st1	-0.397345897077483	0.329790850246159	-1.22490006945275	2.4221698706896	Cluster2
Htr7	-0.592600616363248	0.382058944197097	-1.22188794906918	1.03031310213077	Cluster2
Htra1	0	4.36057653815898	-3.07778160745693	3.06510212343216	Cluster2
Ier3	0.818742708126361	-0.939461141499874	-3.62497982897423	1.52555066274824	Cluster2
